nfi_plot,loc_id,meas_date,meas_num,plot_type,nom_plot_size,meas_plot_size,plot_split,site_index,site_index_genus,site_index_species,site_height,lorey_height,site_age,num_lab,num_field,basal_area_standlive,basal_area_standdead,basal_area_falllive,stem_density_standlive,stem_density_standdead,stem_density_falllive,species_ltnum,bindex_ltshannon,bindex_lteven,bindex_ltmargalef,plotbio_stemwood_live,plotbio_stembark_live,plotbio_branches_live,plotbio_foliage_live,plotbio_stemwood_dead,plotbio_stembark_dead,plotbio_branches_dead
1321341,0,2006-SEP-01,0,LTS,0.0400,0.0400,F,22.0,POPU,TRE,17.4,16.4,38,7,0,15.67,8.01,0.00,775,75,0,2,0.24,0.35,0.29,44.92,12.21,8.21,1.87,25.69,6.30,5.30
1321341,1,2013-MAY-28,0,LTS,0.0400,0.0400,,22.9,POPU,TRE,17.1,14.7,48,9,0,10.69,16.89,0.00,725,300,0,2,0.59,0.85,0.30,27.27,6.92,5.22,2.73,35.27,10.25,37.35
1321581,0,2003-SEP-05,0,LTS,0.0400,0.0400,F,17.5,POPU,TRE,27.0,23.8,115,1,0,17.61,11.88,0.00,425,150,0,3,0.87,0.80,0.71,73.02,17.52,8.77,1.04,35.61,8.44,4.08
1321581,0,2013-AUG-26,1,LTS,0.0400,0.0400,N,16.8,POPU,TRE,,21.8,125,1,0,11.38,12.11,0.52,250,125,25,3,0.80,0.73,0.87,44.56,10.95,6.71,0.66,27.55,4.28,1.88
1321586,0,2003-JUN-03,0,LTC,0.0500,0.0500,F,16.6,PICE,GLA,14.4,14.4,51,7,0,25.29,1.70,0.00,1720,100,0,3,0.34,0.31,0.45,62.96,16.99,11.02,3.74,4.38,1.17,0.78
1321586,0,2008-JUN-23,1,LTC,0.0500,0.0500,N,17.3,PICE,GLA,16.7,16.0,56,7,0,28.51,3.03,0.00,1740,220,0,3,0.33,0.30,0.45,78.55,20.34,11.58,3.63,7.10,1.80,0.81
1321586,0,2018-AUG-02,2,LTC,0.0503,0.0503,N,15.4,POPU,TRE,17.6,16.3,66,4,0,26.10,2.18,3.48,1372,179,20,3,0.39,0.35,0.47,82.14,20.38,14.37,3.74,3.86,1.09,0.16
1321686,0,2003-JUN-03,0,LTC,0.0500,0.0500,F,14.2,POPU,TRE,10.0,10.0,15,4,0,1.15,0.00,0.00,60,0,0,2,0.64,0.92,0.91,2.54,0.36,0.76,0.31,0.00,0.00,0.00
1321686,0,2009-JUN-01,1,LTC,0.0500,0.0500,N,,,,,11.8,,,,1.64,0.00,0.00,80,0,0,3,1.04,0.95,1.44,3.99,0.54,1.04,0.38,0.00,0.00,0.00
1321711,0,2004-AUG-05,0,LTC,0.0400,0.0400,F,13.5,PINU,BAN,9.6,11.3,29,3,0,22.61,0.00,0.00,1825,0,0,1,0.00,,0.00,55.78,5.67,7.74,5.83,0.00,0.00,0.00
1321711,0,2016-JUL-26,1,LTC,0.0400,0.0400,N,17.1,PINU,BAN,15.1,13.5,41,4,0,29.31,1.00,0.00,1825,125,0,1,0.00,,0.00,84.54,8.03,9.99,6.81,2.38,0.25,0.24
1321751,0,2004-AUG-31,0,LTC,0.0400,0.0400,F,13.6,PICE,MAR,8.1,8.3,26,1,0,0.26,0.00,0.00,25,0,0,1,0.00,,0.00,0.49,0.08,0.14,0.17,0.00,0.00,0.00
1321751,0,2016-AUG-03,1,LTC,0.0400,0.0400,N,11.4,PICE,MAR,8.1,10.6,33,4,0,0.67,0.00,0.00,50,0,0,1,0.00,,0.00,1.49,0.23,0.31,0.34,0.00,0.00,0.00
1321791,0,2006-AUG-15,0,LTC,0.0400,0.0400,F,14.6,ABIE,BAL,15.0,19.0,60,0,5,21.52,38.28,0.00,600,225,0,4,0.73,0.53,0.94,68.39,12.83,10.45,6.45,148.68,29.84,22.73
1321791,0,2017-SEP-05,1,LTC,0.0400,0.0400,N,18.5,ABIE,BAL,20.6,18.8,81,4,0,21.94,35.54,0.00,450,250,0,2,0.22,0.31,0.35,61.73,11.71,9.91,7.77,113.79,11.04,8.71
1327976,0,2004-JUL-02,0,LTC,-1.0000,0.0400,F,18.4,THUJ,PLI,18.6,14.4,198,5,1,48.20,23.05,0.00,900,1200,0,5,1.38,0.86,1.12,70.34,10.73,29.68,15.29,34.77,4.46,13.77
1327976,0,2017-AUG-14,1,LTC,0.0400,0.0400,N,18.4,THUJ,PLI,15.7,14.9,230,4,0,51.72,19.98,0.00,875,1100,0,5,1.36,0.85,1.13,77.87,10.44,31.70,11.93,31.21,0.82,3.62
1328041,0,2003-SEP-04,0,LTC,-1.0000,0.0400,F,18.6,PINU,CON,21.1,20.5,133,9,3,49.53,6.13,0.00,1800,100,0,2,0.49,0.71,0.23,187.66,17.55,26.03,15.55,23.46,1.71,1.36
1328041,0,2017-JUL-15,1,LTC,0.0400,0.0400,N,18.6,PICE,ENG,20.7,18.5,83,3,0,22.69,27.77,0.88,925,500,75,1,0.00,,0.00,75.77,9.13,15.92,10.05,123.06,8.76,10.02
1328066,0,2001-JUN-24,0,LTC,-1.0000,0.0400,F,,ABIE,LAS,7.8,8.1,70,1,0,1.19,1.76,0.00,125,50,0,1,0.00,,0.00,1.69,0.34,0.82,0.65,2.94,0.59,0.45
1328066,0,2014-AUG-12,1,LTC,0.0400,0.0400,F,18.0,ABIE,LAS,11.1,10.8,37,6,0,10.17,0.00,0.00,1000,0,0,3,0.78,0.71,0.54,19.31,3.66,4.88,3.70,0.00,0.00,0.00
1328086,0,2002-AUG-13,0,LTC,-1.0000,0.0400,F,20.4,PINU,CON,23.2,23.9,118,6,0,31.78,7.93,0.00,650,200,0,2,0.49,0.71,0.31,145.29,11.61,12.62,6.50,31.52,2.46,2.26
1328086,0,2014-JUL-19,1,LTC,0.0400,0.0400,F,,,,,,,,,0.00,0.00,0.00,0,0,0,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1328106,0,2002-AUG-15,0,LTC,-1.0000,0.0400,F,20.2,BETU,PAP,8.2,9.1,12,3,0,2.61,0.00,0.00,275,0,0,3,0.76,0.69,0.83,5.41,1.11,1.66,0.75,0.00,0.00,0.00
1328176,0,2007-JUN-15,0,LTS,0.0400,0.0400,,8.5,PINU,CON,16.0,13.8,150,9,0,44.35,4.80,0.00,2675,475,0,3,0.69,0.62,0.43,117.91,15.93,18.40,15.96,10.11,0.70,0.90
1328196,0,2011-JUN-08,0,LTS,0.0400,0.0400,,10.1,PICE,MAR,15.2,12.9,117,6,0,12.12,2.74,0.00,500,75,0,2,0.50,0.72,0.33,26.14,3.99,9.51,6.28,5.19,0.84,2.37
1328496,0,2003-AUG-06,0,LTC,0.0500,0.0500,F,10.8,POPU,TRE,15.6,17.7,77,5,1,20.88,11.95,0.00,640,200,0,4,1.24,0.90,0.87,72.06,15.27,17.26,2.70,47.82,7.50,18.17
1328496,0,2013-AUG-10,1,LTC,0.0500,0.0500,N,14.9,POPU,TRE,20.8,19.4,97,7,0,22.45,10.21,0.00,620,180,0,4,1.31,0.94,0.87,80.43,17.50,16.73,2.40,21.86,3.48,2.62
1328581,0,2004-AUG-09,0,LTC,0.0500,0.0500,F,4.5,LARI,LAR,6.8,8.0,91,5,0,0.43,0.00,0.00,60,0,0,2,0.64,0.92,0.91,0.80,0.13,0.21,0.24,0.00,0.00,0.00
1328581,0,2009-AUG-04,1,LTC,0.0500,0.0500,N,4.4,LARI,LAR,6.9,7.9,95,5,0,0.58,0.00,0.00,80,0,0,2,0.56,0.81,0.72,1.07,0.17,0.27,0.33,0.00,0.00,0.00
1328586,0,2003-JUN-22,0,LTC,0.0500,0.0500,F,4.9,PICE,MAR,7.3,9.3,96,5,1,0.56,0.00,0.00,60,0,0,1,0.00,,0.00,1.18,0.19,0.24,0.30,0.00,0.00,0.00
1328586,0,2014-JUN-19,1,LTC,0.0500,0.0500,N,5.4,PICE,MAR,8.3,8.8,91,6,0,1.31,0.00,0.00,160,0,0,2,0.56,0.81,0.48,2.60,0.40,0.59,0.68,0.00,0.00,0.00
1328616,0,2004-JUL-21,0,LTC,0.0400,0.0400,F,21.1,PINU,RES,24.9,19.7,92,6,0,21.48,0.00,0.00,475,0,0,4,1.01,0.73,1.02,82.08,11.64,14.50,5.06,0.00,0.00,0.00
1328616,0,2016-JUL-23,1,LTC,0.0400,0.0400,N,13.7,BETU,PAP,15.8,20.7,99,9,0,27.13,0.00,0.00,725,0,0,7,1.51,0.77,1.78,106.15,14.67,17.95,6.17,0.00,0.00,0.00
1328626,0,2004-AUG-08,0,LTC,0.0400,0.0400,F,16.5,POPU,TRE,19.5,18.9,83,3,0,19.38,4.88,0.00,425,150,0,4,1.25,0.90,1.06,64.14,12.66,12.77,2.74,14.65,2.17,8.79
1328626,0,2017-JUL-21,1,LTC,0.0400,0.0400,N,16.0,POPU,TRE,20.5,19.2,111,4,0,15.95,9.72,0.00,375,200,0,5,1.45,0.90,1.48,55.08,12.46,10.78,2.12,28.38,3.60,3.05
1328671,0,2006-AUG-19,0,LTC,0.0400,0.0400,F,16.3,POPU,TRE,18.2,19.2,80,5,5,7.00,8.87,0.00,125,150,0,2,0.50,0.72,0.62,22.07,4.65,4.19,1.54,18.98,3.41,2.93
1328671,0,2010-JUN-17,1,LTC,0.0400,0.0400,N,16.6,POPU,TRE,18.3,18.2,68,0,3,6.24,10.11,0.00,175,150,0,4,1.28,0.92,1.54,18.18,3.78,3.65,1.80,23.83,3.57,1.10
1328896,0,2005-JUN-24,0,LTC,0.0400,0.0400,F,28.5,ACER,RUB,26.9,21.5,48,6,0,19.24,0.00,0.00,400,0,0,3,0.60,0.55,0.72,85.98,9.33,21.62,2.68,0.00,0.00,0.00
1328901,0,2004-SEP-16,0,LTC,0.0400,0.0400,F,22.6,FRAX,AME,24.4,26.9,65,6,0,32.03,0.00,0.00,400,0,0,4,0.69,0.50,1.08,153.86,14.82,51.50,3.47,0.00,0.00,0.00
1328901,0,2012-JUL-24,1,LTC,0.0400,0.0400,N,,,,,27.3,,,,33.73,0.00,0.00,375,0,0,4,0.72,0.52,1.11,163.63,15.60,55.23,3.31,0.00,0.00,0.00
1328906,0,2004-SEP-18,0,LTC,0.0400,0.0400,F,22.3,ACER,SAH,23.3,20.5,64,8,0,22.25,2.72,0.00,600,75,0,8,1.87,0.90,2.20,105.05,13.58,27.42,3.26,5.58,0.74,1.47
1328906,0,2013-AUG-12,1,LTC,0.0400,0.0400,N,,,,,20.3,,,,22.35,3.18,0.00,650,50,0,8,1.79,0.86,2.15,98.94,12.70,27.02,3.08,11.55,0.55,0.16
1328921,0,2005-JUN-23,0,LTC,0.0400,0.0400,F,,,,,18.1,,,,16.11,5.59,0.00,775,75,0,5,1.40,0.87,1.16,64.53,9.75,14.16,2.83,27.31,2.32,9.15
1328921,0,2012-JUL-17,1,LTC,0.0400,0.0400,N,,,,,16.7,,,,16.65,9.00,0.00,725,275,0,6,1.52,0.85,1.48,59.89,8.32,16.18,2.48,31.96,2.51,10.66
1334886,0,2003-SEP-09,0,LTC,-1.0000,0.0400,F,,CHAM,NOO,25.3,18.2,583,3,0,59.86,7.62,0.00,775,50,0,4,1.28,0.93,0.87,250.56,28.60,27.88,17.66,28.40,5.33,4.59
1334886,0,2017-AUG-09,1,LTC,0.0400,0.0400,N,,TSUG,MER,25.7,17.9,480,1,2,60.34,9.43,0.28,800,75,25,4,1.27,0.91,0.87,244.28,26.63,28.64,14.39,27.01,3.96,0.98
1334956,0,2003-JUN-18,0,LTC,-1.0000,0.0400,F,19.7,PINU,CON,23.7,21.7,132,4,0,49.00,6.92,0.00,1725,525,0,2,0.13,0.19,0.24,217.99,18.22,14.58,8.51,29.91,2.70,1.35
1334956,0,2014-AUG-14,1,LTC,0.0400,0.0400,F,,,,,,,,,0.00,21.35,0.00,0,975,0,0,,,,0.00,0.00,0.00,0.00,98.58,6.11,4.64
1334961,0,2003-JUN-16,0,LTC,-1.0000,0.0400,F,18.4,PICE,ENG,23.0,22.6,123,9,1,39.45,4.97,0.19,925,225,25,3,1.01,0.92,0.55,153.29,15.49,23.07,12.83,20.73,1.93,1.75
1334961,0,2014-JUL-20,1,LTC,0.0400,0.0400,F,18.1,PICE,ENG,22.0,20.2,126,4,0,12.30,13.87,0.31,325,250,25,2,0.62,0.89,0.39,37.57,4.80,9.08,4.84,57.87,4.00,5.71
1334976,0,2003-JUL-26,0,LTC,-1.0000,0.0400,F,,PICE,ENG,9.8,9.6,34,5,0,1.86,0.76,0.00,125,50,0,2,0.50,0.72,0.62,2.23,0.45,1.75,1.22,1.00,0.20,0.66
1334976,0,2014-JUL-18,1,LTC,0.0400,0.0400,F,,PICE,ENG,10.9,11.7,34,3,0,6.07,0.00,0.00,350,0,0,2,0.26,0.37,0.38,9.44,1.66,5.40,3.56,0.00,0.00,0.00
1334986,0,2003-JUL-22,0,LTC,-1.0000,0.0400,F,20.9,PINU,CON,24.1,22.2,73,11,0,57.66,4.20,0.00,2200,250,0,4,0.92,0.66,0.67,247.41,23.47,24.95,15.17,19.08,1.68,1.10
1334986,0,2014-AUG-09,1,LTC,0.0400,0.0400,F,21.1,PICE,ENG,25.6,21.4,84,5,0,23.74,31.72,1.66,1025,900,100,4,0.75,0.54,0.81,96.92,11.67,15.59,9.26,146.93,9.04,8.48
1335001,0,2003-JUL-21,0,LTC,-1.0000,0.0400,F,16.0,ABIE,LAS,21.5,22.9,192,5,0,22.54,15.73,0.00,250,175,0,2,0.67,0.97,0.43,64.42,9.73,25.06,12.21,38.76,6.50,11.11
1335001,0,2014-AUG-17,1,LTC,0.0400,0.0400,F,15.0,PICE,ENG,24.3,22.9,236,2,0,19.56,20.14,0.00,200,225,0,2,0.69,1.00,0.48,52.21,7.20,19.57,7.91,54.20,5.79,12.68
1335061,0,2006-SEP-02,0,LTS,0.0400,0.0400,F,14.7,PINU,BAN,20.9,19.5,103,9,0,29.40,7.03,0.00,1125,475,0,3,0.53,0.49,0.53,112.79,13.10,8.70,4.08,25.81,2.05,1.51
1335061,1,2007-JUN-14,0,LTS,0.0400,0.0400,,16.1,POPU,TRE,22.2,18.7,94,5,0,27.77,5.13,0.00,1250,425,0,3,0.20,0.18,0.51,106.70,10.16,3.95,4.28,16.86,1.90,0.47
1335371,0,2003-JUL-31,0,LTC,0.0500,0.0500,F,13.6,POPU,TRE,20.4,22.9,96,2,0,16.34,4.87,0.00,120,40,0,3,1.01,0.92,1.12,59.43,14.10,20.03,1.88,12.19,2.64,3.31
1335371,0,2013-AUG-08,1,LTC,0.0500,0.0500,N,,PICE,GLA,,15.1,,,,1.96,19.86,0.00,60,120,0,2,0.64,0.92,0.91,3.78,0.86,1.86,0.61,48.26,10.49,10.52
1335381,0,2003-JUL-31,0,LTC,0.0500,0.0500,F,13.8,POPU,BAL,19.4,18.8,89,6,2,31.82,1.98,0.00,360,20,0,4,1.19,0.86,1.04,93.70,18.49,40.22,8.31,1.97,0.45,0.83
1335381,0,2013-AUG-07,1,LTC,0.0500,0.0500,N,14.7,POPU,TRE,21.3,21.5,95,3,0,26.83,6.40,0.00,280,40,0,3,1.03,0.94,0.76,85.21,16.74,25.62,6.37,17.75,2.80,0.00
1335536,0,2006-AUG-17,0,LTC,0.0400,0.0400,F,23.9,POPU,TRE,25.3,23.1,60,6,0,17.40,2.94,0.00,300,125,0,3,0.87,0.79,0.80,68.64,14.00,10.40,1.63,5.81,1.04,0.66
1335536,0,2010-JUN-15,1,LTC,0.0400,0.0400,N,22.3,POPU,TRE,24.1,23.4,64,1,2,17.24,4.41,0.00,300,125,0,3,0.96,0.87,0.80,69.88,14.07,10.56,1.78,11.62,2.25,1.22
1335811,0,2005-JUN-21,0,LTC,0.0400,0.0400,F,,,,,26.3,,,,26.58,0.00,0.00,250,0,0,4,1.17,0.84,1.30,149.13,16.97,35.81,3.37,0.00,0.00,0.00
1335811,0,2014-JUL-08,1,LTC,0.0400,0.0400,N,,,,,28.1,,,,30.09,0.00,0.00,250,0,0,4,1.17,0.84,1.30,179.41,19.63,40.95,3.19,0.00,0.00,0.00
1335816,0,2005-JUN-23,0,LTC,0.0400,0.0400,F,,,,,23.3,,,,26.28,0.38,0.00,600,25,0,5,1.38,0.86,1.26,144.85,14.44,36.70,3.40,1.25,0.09,0.30
1335816,0,2008-JUL-10,1,LTC,0.0400,0.0400,N,,,,,23.6,,,,27.40,0.74,0.00,600,50,0,6,1.44,0.80,1.57,154.04,15.27,38.35,3.36,3.44,0.50,0.90
1341701,0,2003-SEP-06,0,LTC,-1.0000,0.0400,F,23.9,TSUG,HET,36.7,35.2,457,4,0,89.24,4.74,2.92,450,75,100,4,1.09,0.78,1.04,387.61,64.20,60.97,23.34,8.27,1.14,1.42
1341751,0,2003-JUL-28,0,LTC,-1.0000,0.0400,F,,CHAM,NOO,10.8,10.6,517,3,2,31.63,11.04,0.00,1175,350,0,3,0.62,0.56,0.52,66.06,6.43,11.04,10.43,23.55,2.04,3.54
1341751,0,2017-AUG-11,1,LTC,0.0400,0.0400,N,,CHAM,NOO,,10.1,572,2,2,30.03,13.90,0.00,1100,500,0,3,0.77,0.70,0.53,65.61,5.25,10.83,8.12,30.04,0.91,2.31
1341756,0,2001-AUG-29,0,LTC,-1.0000,0.0400,F,27.7,TSUG,HET,7.4,6.7,56,2,0,0.62,6.38,0.00,50,25,0,2,0.69,1.00,1.44,0.62,0.18,0.45,0.43,8.43,0.56,1.15
1341756,0,2017-AUG-12,1,LTC,0.0400,0.0160,N,27.7,TSUG,HET,10.4,9.9,52,2,0,34.59,15.95,0.77,2813,63,63,5,0.99,0.62,1.05,50.74,8.47,25.77,17.54,31.98,0.00,0.00
1341776,0,2003-JUL-27,0,LTC,-1.0000,0.0400,F,19.6,TSUG,HET,15.7,14.4,257,3,2,32.32,7.63,0.00,575,50,0,1,0.00,,0.00,72.09,14.12,24.98,14.41,7.48,1.56,1.92
1341776,0,2017-AUG-10,1,LTC,0.0400,0.0400,N,19.6,TSUG,HET,17.2,14.5,221,2,1,32.51,3.85,0.48,525,50,50,1,0.00,,0.00,73.02,14.23,25.63,10.53,7.45,0.61,2.14
1341951,0,2010-JUN-10,0,LTS,0.0400,0.0400,,18.5,PICE,GLA,19.5,17.7,65,9,0,24.55,0.39,0.00,750,50,0,5,1.33,0.83,1.18,69.58,9.13,16.93,9.02,0.51,0.08,0.25
1341961,0,2010-JUN-12,0,LTS,0.0400,0.0400,,11.4,PINU,CON,18.6,16.3,123,9,0,27.37,6.28,0.00,1025,325,0,2,0.64,0.93,0.27,79.96,8.79,13.09,8.76,13.45,0.11,4.29
1342331,0,2003-JUN-07,0,LTC,0.0500,0.0500,F,16.3,PINU,BAN,16.4,16.9,56,5,0,27.13,0.49,0.00,740,40,0,1,0.00,,0.00,89.21,7.45,12.54,5.90,1.53,0.15,0.14
1342331,0,2009-JUN-04,1,LTC,0.0500,0.0500,N,16.4,PINU,BAN,17.1,17.9,61,4,0,19.63,5.15,0.00,440,180,0,2,0.18,0.26,0.32,66.64,5.43,9.54,4.00,12.31,0.95,1.30
1342351,0,2004-AUG-09,0,LTC,0.0500,0.0500,F,5.4,PICE,MAR,7.4,6.7,85,5,0,2.99,0.00,0.00,320,0,0,2,0.62,0.90,0.36,4.53,0.75,2.28,2.41,0.00,0.00,0.00
1342351,0,2009-AUG-05,1,LTC,0.0500,0.0500,N,5.8,PICE,MAR,8.7,7.5,90,5,0,3.64,0.00,0.00,380,0,0,2,0.62,0.90,0.34,6.10,0.98,2.40,2.50,0.00,0.00,0.00
1342376,0,2004-JUL-24,0,LTC,0.0400,0.0400,F,13.3,BETU,PAP,10.9,16.4,43,3,0,0.69,0.48,0.00,50,25,0,2,0.69,1.00,1.44,2.51,0.41,0.37,0.14,1.62,0.27,0.25
1342376,0,2016-JUN-24,1,LTC,0.0400,0.0400,N,23.5,POPU,TRE,12.4,11.3,23,6,0,1.03,0.63,0.00,125,25,0,2,0.67,0.97,0.62,2.34,0.47,0.54,0.22,0.57,0.01,0.00
1342381,0,2004-JUL-22,0,LTC,0.0400,0.0400,F,18.7,ACER,RUB,21.4,16.8,90,2,1,10.40,9.21,0.00,500,400,0,2,0.20,0.29,0.33,37.81,5.25,10.19,1.98,16.70,2.59,4.59
1342381,0,2008-JUL-18,1,LTC,0.0400,0.0400,N,14.1,ACER,RUB,15.4,11.6,80,2,0,11.86,5.17,0.00,600,200,0,3,0.46,0.42,0.63,41.07,5.31,11.04,1.26,10.83,0.64,0.40
1342381,0,2018-JUL-31,2,LTC,0.0400,0.0400,N,15.9,ACER,RUB,15.2,14.1,62,4,0,16.82,4.21,0.00,1025,150,0,4,0.98,0.70,0.81,51.38,7.66,12.72,4.00,8.88,0.95,0.55
1348646,0,2003-JUL-26,0,LTC,-1.0000,0.0400,F,29.1,ABIE,AMA,19.4,18.9,30,6,0,27.59,1.29,0.47,450,25,25,4,1.21,0.87,1.04,71.24,10.62,18.66,15.98,3.00,0.49,0.90
1348646,0,2017-AUG-08,1,LTC,0.0400,0.0400,N,29.1,PICE,SIT,27.8,26.5,44,6,0,51.35,2.61,0.72,425,75,25,4,1.23,0.89,1.06,177.40,24.99,33.80,30.71,4.60,0.51,0.81
1348666,0,2005-JUN-27,0,LTC,-1.0000,0.0400,F,,ABIE,AMA,9.0,9.4,313,7,0,16.41,2.67,0.00,500,50,0,2,0.67,0.97,0.33,26.17,5.75,8.04,8.23,4.60,1.04,1.58
1348666,0,2017-JUL-19,1,LTC,0.0400,0.0400,N,,ABIE,AMA,10.1,10.1,187,4,1,16.31,4.70,0.26,550,75,25,2,0.63,0.90,0.32,28.29,5.74,7.85,5.71,5.09,0.62,1.18
1348741,0,2003-JUL-18,0,LTC,-1.0000,0.0400,F,15.0,PICE,ENG,20.0,18.9,167,5,3,25.94,13.35,0.00,675,275,0,2,0.69,1.00,0.30,73.05,10.43,19.29,11.65,14.46,2.09,3.07
1348741,0,2014-AUG-15,1,LTC,0.0400,0.0400,F,15.0,PICE,ENG,21.7,20.3,190,5,2,26.51,10.06,0.00,625,200,0,2,0.69,1.00,0.31,79.59,10.93,19.73,10.51,16.69,2.14,2.82
1348746,0,2003-JUN-24,0,LTC,-1.0000,0.0400,F,22.2,PSEU,MEN,34.9,29.4,105,3,0,50.62,7.94,0.00,825,325,0,5,1.26,0.79,1.14,189.48,32.92,37.97,19.19,36.17,3.21,2.59
1348746,0,2009-AUG-04,1,LTC,0.0400,0.0400,N,21.8,PSEU,MEN,32.6,29.8,110,5,0,54.42,4.97,0.00,850,125,0,5,1.32,0.82,1.13,209.14,36.15,41.06,20.29,23.01,1.34,1.43
1348746,0,2014-JUL-16,2,LTC,0.0400,0.0400,F,22.2,PSEU,MEN,35.9,31.6,120,3,0,53.10,5.45,0.51,775,125,25,6,1.49,0.83,1.46,207.89,35.73,40.76,18.85,27.97,1.43,1.19
1348756,0,2001-JUN-26,0,LTC,-1.0000,0.0400,F,,,,,,,,,0.00,0.00,0.00,0,0,0,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1348756,0,2009-AUG-04,1,LTC,0.0400,0.0400,N,,,,,,,,,0.00,0.00,0.00,0,0,0,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1348756,0,2014-AUG-30,2,LTC,0.0400,0.0400,F,19.3,PICE,ENG,6.5,6.3,30,5,0,3.76,0.00,0.00,425,0,0,2,0.36,0.52,0.35,3.06,0.77,3.54,2.52,0.00,0.00,0.00
1348866,0,2010-JUN-16,0,LTS,0.0400,0.0400,,16.3,PICE,GLA,17.1,14.6,81,6,0,15.41,12.67,0.00,650,150,0,5,1.23,0.76,1.23,34.54,5.06,15.21,8.10,27.15,5.11,0.86
1349216,0,2003-JUN-05,0,LTC,0.0500,0.0500,F,18.3,POPU,TRE,7.2,,21,5,0,0.00,0.00,0.00,0,0,0,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1349216,0,2009-JUN-05,1,LTC,0.0500,0.0500,N,18.0,POPU,TRE,9.5,8.8,27,3,0,2.44,0.14,0.00,260,20,0,1,0.00,,0.00,3.85,0.93,1.01,0.51,0.18,0.05,0.05
1349261,0,2004-AUG-20,0,LTC,0.0400,0.0400,F,12.3,LARI,LAR,10.7,8.7,43,4,0,1.73,0.00,0.00,200,0,0,1,0.00,,0.00,3.93,0.72,1.04,0.61,0.00,0.00,0.00
1349261,0,2016-JUN-21,1,LTC,0.0400,0.0400,N,13.6,LARI,LAR,12.9,11.2,51,8,0,7.84,0.20,0.00,575,25,0,3,1.01,0.92,0.64,20.17,2.93,4.64,2.66,0.48,0.09,0.10
1349541,0,2005-JUN-21,0,LTC,0.0400,0.0400,F,21.6,ULMU,AME,15.0,13.2,27,10,0,3.06,22.04,0.00,225,625,0,3,0.94,0.85,0.91,8.86,1.44,1.77,0.62,100.70,12.44,31.17
1349541,0,2013-AUG-20,1,LTC,0.0400,0.0400,N,,,,,11.0,,,,9.68,8.39,0.00,775,200,0,8,1.29,0.62,2.04,23.37,3.20,6.28,1.74,24.05,2.70,3.55
1349571,0,2005-SEP-14,0,LTC,0.0400,0.0400,F,,,,,21.7,,,,19.82,0.98,0.00,350,50,0,5,1.13,0.70,1.52,80.50,9.67,20.69,2.68,2.02,0.30,0.34
1349571,0,2015-JUL-21,1,LTC,0.0400,0.0400,N,,,,,23.2,,,,27.05,1.52,0.00,425,75,0,7,1.63,0.84,2.12,113.05,13.28,39.61,3.66,2.81,0.24,0.10
1355561,0,2002-JUN-29,0,LTC,-1.0000,0.0400,F,18.1,PICE,SPP,23.1,16.0,155,3,0,12.06,34.69,0.30,675,1075,25,3,1.07,0.97,0.61,34.54,4.55,5.54,4.41,138.29,11.96,11.72
1355561,0,2017-JUL-18,1,LTC,0.0400,0.0400,N,17.3,PICE,ENG,15.6,12.9,146,5,0,12.15,20.45,0.40,675,675,25,3,0.90,0.82,0.61,25.68,4.05,9.83,6.51,76.99,6.36,6.41
1355576,0,2003-SEP-04,0,LTC,-1.0000,0.0400,F,16.9,PINU,CON,19.9,18.2,154,6,0,15.91,58.84,0.00,850,1750,0,3,1.05,0.96,0.57,57.31,6.30,6.76,4.78,271.19,21.70,17.65
1355576,0,2017-JUL-14,1,LTC,0.0400,0.0400,N,,,,,,,,,0.00,49.32,0.00,0,1475,0,0,,,,0.00,0.00,0.00,0.00,203.95,17.59,18.23
1355591,0,2003-JUN-17,0,LTC,-1.0000,0.0400,F,,,,,,,,,0.00,0.00,0.00,0,0,0,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1355591,0,2014-JUL-28,1,LTC,0.0400,0.0400,F,16.7,PINU,CON,7.2,6.7,22,3,5,1.92,0.00,0.00,225,0,0,2,0.35,0.50,0.46,2.57,0.42,1.21,0.93,0.00,0.00,0.00
1355611,0,2000-SEP-18,0,LTC,-1.0000,0.0400,F,19.6,PINU,CON,26.2,21.7,134,1,0,3.06,0.00,0.00,100,0,0,2,0.56,0.81,0.72,12.29,1.05,1.29,0.85,0.00,0.00,0.00
1355611,0,2009-AUG-03,1,LTC,0.0400,0.0400,N,,,,,10.7,,,,1.82,0.00,0.00,150,0,0,3,0.87,0.79,1.12,3.22,0.53,1.19,0.95,0.00,0.00,0.00
1355611,0,2014-AUG-08,2,LTC,0.0400,0.0400,F,,,,,,,,,0.00,0.00,0.00,0,0,0,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1355646,0,2003-JUL-08,0,LTC,-1.0000,0.0400,F,12.0,PICE,ENG,14.0,13.7,99,9,0,26.24,4.66,0.00,950,175,0,2,0.55,0.79,0.27,46.24,8.44,25.08,14.87,8.04,1.42,3.66
1355646,0,2013-SEP-15,1,LTC,0.0400,0.0400,F,12.0,ABIE,LAS,15.7,14.1,107,8,0,27.77,5.37,0.00,975,225,0,2,0.54,0.78,0.27,51.88,9.28,26.21,15.33,9.60,1.30,3.54
