nfi_plot,loc_id,meas_num,species_num,genus,species,variety,species_strel
1424411,0,0,1,PINU,CON,LAT,1.000
1424411,0,1,1,PINU,CON,LAT,0.947
1424411,0,1,2,ABIE,LAS,,0.053
1424421,0,0,1,PINU,CON,LAT,1.000
1424456,0,0,1,PICE,SPP,,0.889
1424456,0,0,2,PINU,CON,LAT,0.074
1424456,0,0,3,PSEU,MEN,GLA,0.037
1424456,0,1,1,PICE,SPP,,0.800
1424456,0,1,2,PINU,CON,LAT,0.200
1424471,0,0,1,PSEU,MEN,GLA,1.000
1424471,0,1,1,PSEU,MEN,,1.000
1424571,1,0,1,PICE,GLA,,0.667
1424571,1,0,2,POPU,TRE,,0.333
1431281,0,0,1,PINU,CON,LAT,1.000
1431326,0,0,1,PSEU,MEN,GLA,1.000
1431371,0,0,1,TSUG,HET,,1.000
1431371,0,1,1,TAXU,BRE,,1.000
1431401,0,0,1,ABIE,LAS,,0.833
1431401,0,0,2,PICE,SPP,,0.167
1438116,0,0,1,TSUG,HET,,0.895
1438116,0,0,2,THUJ,PLI,,0.105
1438251,0,0,1,THUJ,PLI,,0.913
1438251,0,0,2,TSUG,HET,,0.087
1438251,0,1,1,TAXU,BRE,,0.500
1438251,0,1,2,THUJ,PLI,,0.500
1444996,0,0,1,TSUG,HET,,1.000
1445001,0,0,1,TSUG,HET,,0.917
1445001,0,0,2,THUJ,PLI,,0.083
1445086,0,0,1,PSEU,MEN,GLA,1.000
1445086,0,1,1,PSEU,MEN,,1.000
1445106,0,0,1,BETU,PAP,,0.800
1445106,0,0,2,PSEU,MEN,GLA,0.200
1445106,0,1,1,BETU,PAP,,0.680
1445106,0,1,2,PSEU,MEN,GLA,0.320
1445106,0,2,1,PSEU,MEN,,0.800
1445106,0,2,2,BETU,PAP,,0.200
1445166,0,0,1,ABIE,LAS,,1.000
1445166,0,1,1,ABIE,LAS,,1.000
1445171,0,0,1,ABIE,LAS,,1.000
1451876,0,0,1,TSUG,HET,,1.000
1451886,0,0,1,TSUG,HET,,0.627
1451886,0,0,2,ABIE,AMA,,0.288
1451886,0,0,3,THUJ,PLI,,0.085
1451976,0,1,1,POPU,TRE,,0.758
1451976,0,1,2,PINU,CON,,0.152
1451976,0,1,3,PICE,ENG,GLA,0.091
1452016,0,0,1,THUJ,PLI,,1.000
1452066,0,0,1,PSEU,MEN,GLA,1.000
1458761,0,0,1,TSUG,HET,,1.000
1458951,0,0,1,PSEU,MEN,GLA,1.000
1458951,0,1,1,PSEU,MEN,,1.000
1465691,0,0,1,CHAM,NOO,,1.000
1465761,0,0,1,PSEU,MEN,GLA,1.000
1465761,0,1,1,PINU,CON,,0.800
1465761,0,1,2,PSEU,MEN,,0.200
1465821,0,0,1,ABIE,LAS,,0.500
1465821,0,0,2,PINU,ALB,,0.306
1465821,0,0,3,PINU,CON,,0.139
1465821,0,0,4,PICE,ENG,GLA,0.056
1465841,0,0,1,PICE,ENG,,1.000
1472531,0,1,1,TSUG,HET,,0.833
1472531,0,1,2,CHAM,NOO,,0.167
1472541,0,0,1,PSEU,MEN,,0.714
1472541,0,0,2,PSEU,MEN,MEN,0.286
1472691,0,0,1,ABIE,LAS,,0.500
1472691,0,0,2,LARI,OCC,,0.500
1472701,0,0,1,ABIE,LAS,,0.800
1472701,0,0,2,PICE,SPP,,0.200
1479401,0,0,1,TSUG,HET,,0.565
1479401,0,0,2,THUJ,PLI,,0.400
1479401,0,0,3,ALNU,RUB,,0.035
1479401,0,1,1,TSUG,HET,,0.828
1479401,0,1,2,THUJ,PLI,,0.155
1479401,0,1,3,ALNU,RUB,,0.017
1479401,0,2,1,TSUG,HET,,0.545
1479401,0,2,2,THUJ,PLI,,0.455
1479406,0,0,1,TAXU,BRE,,0.511
1479406,0,0,2,TSUG,HET,,0.239
1479406,0,0,3,ABIE,AMA,,0.136
1479406,0,0,4,THUJ,PLI,,0.102
1479406,0,0,5,CHAM,NOO,,0.011
1479406,0,1,1,TAXU,BRE,,0.438
1479406,0,1,2,TSUG,HET,,0.250
1479406,0,1,3,ABIE,AMA,,0.188
1479406,0,1,4,THUJ,PLI,,0.125
1479486,0,0,1,PINU,CON,,1.000
1479561,0,1,1,PICE,ENG,GLA,1.000
1479566,0,0,1,ABIE,LAS,,0.873
1479566,0,0,2,PICE,ENG,,0.091
1479566,0,0,3,PICE,ENG,GLA,0.018
1479566,0,0,4,TSUG,MER,,0.018
1479566,0,1,1,ABIE,LAS,,0.978
1479566,0,1,2,PICE,ENG,,0.022
1479586,0,0,1,PSEU,MEN,,1.000
1486291,0,0,1,ABIE,AMA,,0.773
1486291,0,0,2,CHAM,NOO,,0.227
1486291,0,1,1,ABIE,AMA,,1.000
1486426,0,0,1,ABIE,LAS,,1.000
1486426,0,1,1,ABIE,LAS,,0.545
1486426,0,1,2,PSEU,MEN,GLA,0.182
1486426,0,1,3,PICE,ENG,GLA,0.091
1486426,0,1,4,PINU,MON,,0.091
1486426,0,1,5,POPU,TRI,,0.091
1486451,0,0,1,ABIE,LAS,,1.000
1486451,0,1,1,ABIE,LAS,,1.000
1486476,0,0,1,PINU,CON,LAT,0.492
1486476,0,0,2,PINU,CON,,0.410
1486476,0,0,3,LARI,OCC,,0.082
1486476,0,0,4,PSEU,MEN,GLA,0.016
1486476,0,1,1,PINU,CON,,1.000
1493196,0,0,1,ARBU,MEN,,1.000
1493211,0,0,1,THUJ,PLI,,1.000
1493241,0,0,1,TSUG,HET,,0.670
1493241,0,0,2,THUJ,PLI,,0.330
1493241,0,1,1,TSUG,HET,,0.639
1493241,0,1,2,THUJ,PLI,,0.361
1493241,0,2,1,TSUG,HET,,0.846
1493241,0,2,2,THUJ,PLI,,0.154
1493286,0,1,1,PINU,PON,,1.000
1493316,0,0,1,PICE,ENG,GLA,0.471
1493316,0,0,2,TSUG,HET,,0.324
1493316,0,0,3,ABIE,LAS,,0.206
1493316,0,1,1,PICE,ENG,GLA,0.500
1493316,0,1,2,ABIE,LAS,,0.250
1493316,0,1,3,TSUG,HET,,0.250
1493341,0,0,1,ABIE,LAS,,1.000
1493381,0,0,1,ABIE,LAS,,1.000
1493381,0,1,1,ABIE,LAS,,1.000
1500046,0,0,1,THUJ,PLI,,0.367
1500046,0,0,2,TSUG,HET,,0.333
1500046,0,0,3,CHAM,NOO,,0.267
1500046,0,0,4,TSUG,MER,,0.033
1500046,0,1,1,CHAM,NOO,,0.400
1500046,0,1,2,TSUG,HET,,0.400
1500046,0,1,3,THUJ,PLI,,0.200
1500051,0,0,1,CHAM,NOO,,1.000
1500051,0,1,1,CHAM,NOO,,1.000
1500066,0,0,1,ABIE,AMA,,0.750
1500066,0,0,2,TSUG,HET,,0.250
1500066,0,1,1,ABIE,AMA,,0.667
1500066,0,1,2,CHAM,NOO,,0.111
1500066,0,1,3,TSUG,HET,,0.111
1500066,0,1,4,TSUG,MER,,0.111
1500201,0,0,1,PSEU,MEN,GLA,0.533
1500201,0,0,2,THUJ,PLI,,0.467
1500201,0,1,1,PSEU,MEN,GLA,0.500
1500201,0,1,2,THUJ,PLI,,0.375
1500201,0,1,3,ABIE,GRA,,0.125
1500241,0,0,1,ABIE,LAS,,0.500
1500241,0,0,2,PICE,ENG,,0.300
1500241,0,0,3,LARI,OCC,,0.200
1500241,0,1,1,ABIE,LAS,,0.500
1500241,0,1,2,LARI,OCC,,0.500
1506946,0,0,1,PSEU,MEN,MEN,1.000
1506946,0,1,1,PSEU,MEN,,1.000
1507026,0,0,1,PSEU,MEN,,0.600
1507026,0,0,2,PINU,CON,,0.300
1507026,0,0,3,ABIE,LAS,,0.050
1507026,0,0,4,PICE,SPP,,0.050
1507026,0,1,1,PSEU,MEN,,0.556
1507026,0,1,2,PINU,CON,LAT,0.444
1507051,0,0,1,PICE,SPP,,1.000
1507051,0,1,1,PINU,CON,,1.000
1507066,0,0,1,PRUN,SPP,,0.646
1507066,0,0,2,PSEU,MEN,GLA,0.208
1507066,0,0,3,BETU,PAP,,0.146
1507066,0,1,1,PRUN,VIR,,0.588
1507066,0,1,2,BETU,PAP,,0.235
1507066,0,1,3,PSEU,MEN,,0.176
1507071,0,1,1,PSEU,MEN,,1.000
1513916,0,0,1,PINU,CON,LAT,1.000
1520716,0,0,1,TSUG,HET,,0.882
1520716,0,0,2,ALNU,RUB,,0.059
1520716,0,0,3,PSEU,MEN,MEN,0.059
1520716,0,1,1,TSUG,HET,,1.000
1534491,0,0,1,PSEU,MEN,MEN,1.000
1534491,0,1,1,PSEU,MEN,,1.000
1534491,0,2,1,PSEU,MEN,,0.385
1534491,0,2,2,THUJ,PLI,,0.308
1534491,0,2,3,TSUG,HET,,0.308
